# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
3.830000000000000000e+02 1.232742724681772919e-04 3.864289979177033164e-10
3.840000000000000000e+02 1.228994686163273732e-04 3.847460322091991723e-10
3.850000000000000000e+02 1.225052216076608720e-04 3.830959157415093109e-10
3.860000000000000000e+02 1.220917724751075688e-04 3.814754489727810149e-10
3.870000000000000000e+02 1.216593622515972444e-04 3.798814323611612569e-10
3.880000000000000000e+02 1.212082319700598555e-04 3.783106663647972162e-10
3.890000000000000000e+02 1.207386226634251015e-04 3.767599514418359171e-10
3.900000000000000000e+02 1.202507753646228444e-04 3.752260880504246425e-10
3.910000000000000000e+02 1.197449311065828918e-04 3.737058766487104164e-10
3.920000000000000000e+02 1.192213309222350787e-04 3.721961176948402633e-10
3.930000000000000000e+02 1.186802158445092264e-04 3.706936116469614141e-10
3.940000000000000000e+02 1.181218269063351290e-04 3.691951589632208415e-10
3.950000000000000000e+02 1.175464051406426485e-04 3.676975601017658281e-10
3.960000000000000000e+02 1.169541915803616063e-04 3.661976155207433466e-10
3.970000000000000000e+02 1.163454272584217694e-04 3.646921256783005763e-10
3.980000000000000000e+02 1.157203532077530133e-04 3.631778910325847483e-10
3.990000000000000000e+02 1.150792104612851187e-04 3.616517120417427318e-10
4.000000000000000000e+02 1.144222400519479341e-04 3.601103891639218611e-10
4.010000000000000000e+02 1.137496830126712670e-04 3.585507228572690572e-10
4.020000000000000000e+02 1.130617803763849525e-04 3.569695135799314995e-10
4.030000000000000000e+02 1.123587731760187846e-04 3.553635617900563155e-10
4.040000000000000000e+02 1.116409024445026390e-04 3.537296679457907364e-10
4.050000000000000000e+02 1.109084092147662691e-04 3.520646325052816830e-10
4.060000000000000000e+02 1.101615345197395099e-04 3.503652559266763347e-10
4.070000000000000000e+02 1.094005193923522232e-04 3.486283386681217675e-10
4.080000000000000000e+02 1.086256048655341897e-04 3.468506811877651089e-10
4.090000000000000000e+02 1.078370319722152579e-04 3.450290839437536418e-10
4.100000000000000000e+02 1.070350417453252355e-04 3.431603473942342354e-10
4.110000000000000000e+02 1.062199021599219022e-04 3.412420516735932099e-10
4.120000000000000000e+02 1.053919889595748307e-04 3.392748956211735010e-10
4.130000000000000000e+02 1.045517048299815928e-04 3.372603577525571337e-10
4.140000000000000000e+02 1.036994524568397467e-04 3.351999165833260295e-10
4.150000000000000000e+02 1.028356345258467965e-04 3.330950506290621616e-10
4.160000000000000000e+02 1.019606537227003276e-04 3.309472384053475034e-10
4.170000000000000000e+02 1.010749127330978845e-04 3.287579584277641314e-10
4.180000000000000000e+02 1.001788142427369985e-04 3.265286892118941222e-10
4.190000000000000000e+02 9.927276093731524130e-05 3.242609092733192941e-10
4.200000000000000000e+02 9.835715550253014406e-05 3.219560971276216719e-10
4.210000000000000000e+02 9.743240062407925145e-05 3.196157312903834357e-10
4.220000000000000000e+02 9.649889898766010816e-05 3.172412902771864037e-10
4.230000000000000000e+02 9.555705327897029953e-05 3.148342526036127041e-10
4.240000000000000000e+02 9.460726618370731604e-05 3.123960967852441551e-10
4.250000000000000000e+02 9.364994038756874303e-05 3.099283013376629885e-10
4.260000000000000000e+02 9.268547857625213874e-05 3.074323447764509707e-10
4.270000000000000000e+02 9.171428343545502074e-05 3.049097056171902817e-10
4.280000000000000000e+02 9.073675765087500149e-05 3.023618623754628948e-10
4.290000000000000000e+02 8.975330390820949013e-05 2.997902935668506281e-10
4.300000000000000000e+02 8.876432489315618044e-05 2.971964777069356616e-10
4.310000000000000000e+02 8.777022329141254933e-05 2.945818933113000203e-10
4.320000000000000000e+02 8.677140178867615505e-05 2.919480188955255224e-10
4.330000000000000000e+02 8.576826307064456937e-05 2.892963329751943478e-10
4.340000000000000000e+02 8.476120982301529633e-05 2.866283140658885216e-10
4.350000000000000000e+02 8.375064473148592127e-05 2.839454406831898100e-10
4.360000000000000000e+02 8.273697048175397532e-05 2.812491913426804450e-10
4.370000000000000000e+02 8.172058975951700316e-05 2.785410445599422963e-10
4.380000000000000000e+02 8.070190525047256304e-05 2.758224788505574406e-10
4.390000000000000000e+02 7.968131964031822674e-05 2.730949727301077994e-10
4.400000000000000000e+02 7.865923561475148473e-05 2.703600047141753976e-10
4.410000000000000000e+02 7.763605585946992235e-05 2.676190533183422602e-10
4.420000000000000000e+02 7.661218306017108430e-05 2.648735970581903087e-10
4.430000000000000000e+02 7.558801990255251525e-05 2.621251144493017232e-10
4.440000000000000000e+02 7.456396907231177345e-05 2.593750840072583218e-10
4.450000000000000000e+02 7.354043325514639001e-05 2.566249842476421812e-10
4.460000000000000000e+02 7.251781513675389609e-05 2.538762936860352745e-10
4.470000000000000000e+02 7.149651740283190411e-05 2.511304908380196268e-10
4.480000000000000000e+02 7.047694273907790456e-05 2.483890542191771595e-10
4.490000000000000000e+02 6.945949383118945567e-05 2.456534623450900011e-10
4.500000000000000000e+02 6.844457336486412923e-05 2.429251937313400730e-10
4.510000000000000000e+02 6.743256742351484581e-05 2.402056274441586940e-10
4.520000000000000000e+02 6.642379568141619213e-05 2.374957447523741003e-10
4.530000000000000000e+02 6.541856121055813079e-05 2.347964274754641319e-10
4.540000000000000000e+02 6.441716708293059729e-05 2.321085574329062153e-10
4.550000000000000000e+02 6.341991637052358133e-05 2.294330164441780614e-10
4.560000000000000000e+02 6.242711214532705908e-05 2.267706863287572519e-10
4.570000000000000000e+02 6.143905747933096602e-05 2.241224489061215492e-10
4.580000000000000000e+02 6.045605544452528510e-05 2.214891859957484833e-10
4.590000000000000000e+02 5.947840911289998568e-05 2.188717794171156358e-10
4.600000000000000000e+02 5.850642155644503038e-05 2.162711109897007434e-10
4.610000000000000000e+02 5.754039584715035468e-05 2.136880625329813102e-10
4.620000000000000000e+02 5.658063505700594153e-05 2.111235158664350988e-10
4.630000000000000000e+02 5.562744225800180095e-05 2.085783528095396649e-10
4.640000000000000000e+02 5.468112052212782779e-05 2.060534551817726418e-10
4.650000000000000000e+02 5.374197292137402530e-05 2.035497048026116371e-10
4.660000000000000000e+02 5.281030252773035610e-05 2.010679834915343356e-10
4.670000000000000000e+02 5.188641241318676245e-05 1.986091730680183449e-10
4.680000000000000000e+02 5.097060564973324761e-05 1.961741553515413501e-10
4.690000000000000000e+02 5.006318530935974708e-05 1.937638121615808034e-10
4.700000000000000000e+02 4.916445446405623703e-05 1.913790253176145191e-10
4.710000000000000000e+02 4.827471618581266648e-05 1.890206766391200789e-10
4.720000000000000000e+02 4.739427354661901839e-05 1.866896479455750384e-10
4.730000000000000000e+02 4.652342961846526212e-05 1.843868210564570311e-10
4.740000000000000000e+02 4.566248747334134673e-05 1.821130777912438195e-10
4.750000000000000000e+02 4.481175018323724837e-05 1.798692999694129335e-10
4.760000000000000000e+02 4.397152082014291609e-05 1.776563694104420064e-10
4.770000000000000000e+02 4.314210245604832605e-05 1.754751679338086199e-10
4.780000000000000000e+02 4.232379816294344762e-05 1.733265773589905106e-10
4.790000000000000000e+02 4.151691101281824341e-05 1.712114795054652343e-10
4.800000000000000000e+02 4.072174407766266247e-05 1.691307561927104244e-10
4.810000000000000000e+02 3.993860042946669451e-05 1.670852892402037658e-10
4.820000000000000000e+02 3.916778314022028180e-05 1.650759604674228143e-10
4.830000000000000000e+02 3.840959528191341404e-05 1.631036516938452550e-10
4.840000000000000000e+02 3.766433992653603352e-05 1.611692447389486694e-10
4.850000000000000000e+02 3.693232014607810961e-05 1.592736214222107426e-10
4.860000000000000000e+02 3.621383901252961846e-05 1.574176635631090303e-10
4.870000000000000000e+02 3.550919959788051590e-05 1.556022529811212175e-10
4.880000000000000000e+02 3.481870497412077131e-05 1.538282714957249118e-10
4.890000000000000000e+02 3.414265821324034052e-05 1.520966009263977463e-10
4.900000000000000000e+02 3.348136238722919291e-05 1.504081230926173545e-10
4.910000000000000000e+02 3.283507577626950926e-05 1.487634412632861617e-10
4.920000000000000000e+02 3.220387749331224143e-05 1.471620445050057867e-10
4.930000000000000000e+02 3.158780185950060013e-05 1.456031433338026923e-10
4.940000000000000000e+02 3.098688319597774863e-05 1.440859482657032119e-10
4.950000000000000000e+02 3.040115582388688408e-05 1.426096698167337822e-10
4.960000000000000000e+02 2.983065406437117315e-05 1.411735185029208919e-10
4.970000000000000000e+02 2.927541223857380620e-05 1.397767048402908742e-10
4.980000000000000000e+02 2.873546466763797022e-05 1.384184393448702435e-10
4.990000000000000000e+02 2.821084567270683188e-05 1.370979325326853333e-10
5.000000000000000000e+02 2.770158957492359171e-05 1.358143949197626062e-10
5.010000000000000000e+02 2.720773069543141638e-05 1.345670370221284215e-10
5.020000000000000000e+02 2.672930335537349964e-05 1.333550693558092935e-10
5.030000000000000000e+02 2.626634187589301493e-05 1.321777024368315814e-10
5.040000000000000000e+02 2.581888057813314924e-05 1.310341467812216704e-10
5.050000000000000000e+02 2.538695378323708277e-05 1.299236129050060490e-10
5.060000000000000000e+02 2.497059581234799914e-05 1.288453113242111540e-10
5.070000000000000000e+02 2.456984098660907855e-05 1.277984525548633188e-10
5.080000000000000000e+02 2.418472362716351138e-05 1.267822471129890577e-10
5.090000000000000000e+02 2.381527805515446766e-05 1.257959055146146783e-10
5.100000000000000000e+02 2.346153859172513779e-05 1.248386382757666949e-10
5.110000000000000000e+02 2.312353955801869858e-05 1.239096559124714669e-10
5.120000000000000000e+02 2.280131527517834041e-05 1.230081689407554310e-10
5.130000000000000000e+02 2.249490006434723332e-05 1.221333878766450498e-10
5.140000000000000000e+02 2.220432824666856769e-05 1.212845232361666827e-10
5.150000000000000000e+02 2.192963414328552373e-05 1.204607855353467664e-10
5.160000000000000000e+02 2.167085207534128166e-05 1.196613852902117378e-10
5.170000000000000000e+02 2.142801636397903184e-05 1.188855330167879819e-10
5.180000000000000000e+02 2.120116133034194433e-05 1.181324392311019355e-10
5.190000000000000000e+02 2.099032129557320951e-05 1.174013144491800613e-10
5.200000000000000000e+02 2.079553058081600757e-05 1.166913691870486927e-10
5.210000000000000000e+02 2.061682350721352552e-05 1.160018139607343183e-10
5.220000000000000000e+02 2.045423439590893339e-05 1.153318592862633360e-10
5.230000000000000000e+02 2.030779756804543173e-05 1.146807156796621309e-10
5.240000000000000000e+02 2.017754734476617703e-05 1.140475936569571916e-10
5.250000000000000000e+02 2.006351804721436983e-05 1.134317037341748643e-10
5.260000000000000000e+02 1.996574399653319374e-05 1.128322564273416248e-10
5.270000000000000000e+02 1.988425951386582556e-05 1.122484622524838709e-10
5.280000000000000000e+02 1.981909892035544553e-05 1.116795317256279878e-10
5.290000000000000000e+02 1.977029653714523723e-05 1.111246753628004511e-10
5.300000000000000000e+02 1.973788668537838426e-05 1.105831036800276459e-10
5.310000000000000000e+02 1.972186234874331992e-05 1.100540690222474107e-10
5.320000000000000000e+02 1.972205116110949320e-05 1.095369910500432819e-10
5.330000000000000000e+02 1.973823941889160956e-05 1.090313312529101716e-10
5.340000000000000000e+02 1.977021341850436430e-05 1.085365511203429920e-10
5.350000000000000000e+02 1.981775945636245949e-05 1.080521121418366682e-10
5.360000000000000000e+02 1.988066382888060060e-05 1.075774758068861899e-10
5.370000000000000000e+02 1.995871283247348631e-05 1.071121036049863918e-10
5.380000000000000000e+02 2.005169276355581870e-05 1.066554570256322894e-10
5.390000000000000000e+02 2.015938991854229645e-05 1.062069975583187562e-10
5.400000000000000000e+02 2.028159059384762841e-05 1.057661866925407431e-10
5.410000000000000000e+02 2.041808108588650988e-05 1.053324859177931882e-10
5.420000000000000000e+02 2.056864769107363616e-05 1.049053567235709907e-10
5.430000000000000000e+02 2.073307670582372287e-05 1.044842605993691016e-10
5.440000000000000000e+02 2.091115442655146531e-05 1.040686590346824330e-10
5.450000000000000000e+02 2.110266714967155879e-05 1.036580135190058972e-10
5.460000000000000000e+02 2.130740117159871553e-05 1.032517855418344709e-10
5.470000000000000000e+02 2.152514278874762067e-05 1.028494365926630922e-10
5.480000000000000000e+02 2.175567829753299661e-05 1.024504281609866087e-10
5.490000000000000000e+02 2.199879399436952850e-05 1.020542217363000230e-10
5.500000000000000000e+02 2.225427617567192856e-05 1.016602788080982085e-10
5.510000000000000000e+02 2.252191113785488870e-05 1.012680608658761549e-10
5.520000000000000000e+02 2.280148517733311439e-05 1.008770293991287098e-10
5.530000000000000000e+02 2.309278459052131109e-05 1.004866458973509147e-10
5.540000000000000000e+02 2.339559567383417071e-05 1.000963718500375783e-10
5.550000000000000000e+02 2.370970472368639871e-05 9.970566874668371627e-11
5.560000000000000000e+02 2.403489803649270395e-05 9.931399807678421485e-11
5.570000000000000000e+02 2.437096190866778171e-05 9.892082132983399919e-11
5.580000000000000000e+02 2.471768263662633069e-05 9.852559999532803316e-11
5.590000000000000000e+02 2.507484651678305634e-05 9.812779556276119019e-11
5.600000000000000000e+02 2.544223984555265736e-05 9.772686952162847292e-11
5.610000000000000000e+02 2.581964891934984259e-05 9.732228336142472892e-11
5.620000000000000000e+02 2.620686003458929717e-05 9.691349857164494793e-11
5.630000000000000000e+02 2.660365948768574011e-05 9.649997664178402920e-11
5.640000000000000000e+02 2.700983357505386332e-05 9.608117906133689784e-11
5.650000000000000000e+02 2.742516859310836888e-05 9.565656731979850481e-11
5.660000000000000000e+02 2.784945083826395886e-05 9.522560290666377523e-11
5.670000000000000000e+02 2.828246660693533871e-05 9.478774731142762127e-11
5.680000000000000000e+02 2.872400219553720036e-05 9.434246202358496804e-11
5.690000000000000000e+02 2.917384390048425943e-05 9.388920853263076650e-11
5.700000000000000000e+02 2.963177801819120443e-05 9.342744832805992885e-11
5.710000000000000000e+02 3.009757742719576626e-05 9.295677638263849514e-11
5.720000000000000000e+02 3.057096133452770297e-05 9.247732160221696532e-11
5.730000000000000000e+02 3.105163552933985901e-05 9.198934637591696721e-11
5.740000000000000000e+02 3.153930580078499415e-05 9.149311309286007691e-11
5.750000000000000000e+02 3.203367793801593591e-05 9.098888414216790934e-11
5.760000000000000000e+02 3.253445773018546436e-05 9.047692191296209230e-11
5.770000000000000000e+02 3.304135096644639349e-05 8.995748879436420193e-11
5.780000000000000000e+02 3.355406343595153726e-05 8.943084717549589189e-11
5.790000000000000000e+02 3.407230092785368253e-05 8.889725944547876415e-11
5.800000000000000000e+02 3.459576923130562294e-05 8.835698799343438190e-11
5.810000000000000000e+02 3.512417413546017924e-05 8.781029520848437298e-11
5.820000000000000000e+02 3.565722142947013151e-05 8.725744347975037811e-11
5.830000000000000000e+02 3.619461690248830049e-05 8.669869519635396051e-11
5.840000000000000000e+02 3.673606634366747306e-05 8.613431274741676091e-11
5.850000000000000000e+02 3.728127554216046318e-05 8.556455852206035543e-11
5.860000000000000000e+02 3.782995028712006448e-05 8.498969490940639775e-11
5.870000000000000000e+02 3.838179636769907738e-05 8.440998429857645107e-11
5.880000000000000000e+02 3.893651957305030231e-05 8.382568907869216904e-11
5.890000000000000000e+02 3.949382569232655999e-05 8.323707163887512779e-11
5.900000000000000000e+02 4.005342051468062376e-05 8.264439436824692930e-11
5.910000000000000000e+02 4.061500982926530756e-05 8.204791965592921430e-11
5.920000000000000000e+02 4.117829942523341182e-05 8.144790989104354600e-11
5.930000000000000000e+02 4.174299509173775050e-05 8.084462746271160391e-11
5.940000000000000000e+02 4.230880261793109015e-05 8.023833476005491246e-11
5.950000000000000000e+02 4.287542779296627183e-05 7.962929417219513823e-11
5.960000000000000000e+02 4.344257640599608240e-05 7.901776808825387028e-11
5.970000000000000000e+02 4.400995424617331551e-05 7.840401889735271058e-11
5.980000000000000000e+02 4.457726710265076480e-05 7.778830898861328695e-11
5.990000000000000000e+02 4.514422076458126455e-05 7.717090075115720135e-11
